poop_vial_id,field_poop_vial_id,weight_observer,sample_extracted_if_two_samples,date_weighed,mass_extracted_.g.,mass_estimated.,hair_in_feces.,extraction_notes_.contaminants_removed.,other_extraction_notes,extra_fecal_sample.,duplicate_sample.,extracted.,date_of_extraction,extraaction_observer
C0194,,,,2015-11-24,0.052,,N,needles removed,,,,,,
C0199,,,,,0.063,,,,,,,,,
C0200,,,,,0.053,,,,,,,,,
C0202,,,,2015-11-25,0.054,,N,bracts removed,,,,,,
C0206,,,,,0.053,,,,,,,,,
C0208,,,,,0.051,,,,,,,,,
C0209,,,,2015-12-01,0.048,,N,,,,,,,
C0210,,,,,0.053,,,,,,,,,
C0211,,,,2015-11-30,0.051,,N,bracts removed,,,,,,
C0212,,,,,0.058,,,,,,,,,
C0213,,,,2015-12-15,0.044,,N,,,,,,,
C0216,,,,,0.051,,,,,,,,,
C0223,,,,,0.05,,,,,,,,,
C0228,,,,2015-12-01,0.048,,N,,,,,,,
C0229,,,,,0.051,,,,,,,,,
C0232,,,,2015-11-24,0.053,,N,,,,,,,
C0235,,,,,0.056,,,,,,,,,
C0239,,,,,0.051,,,,,,,,,
C0240,,,,,0.054,,,,,,,,,
C0241,,,,,0.054,,,,,,,,,
C0242,,,,,0.056,,,,,,,,,
C0253,,,,,0.053,,,,,,,,,
C0256,,,,2015-12-16,0.012,,N,,,,,,,
C0263,,,,,0.057,,,,,,,,,
C0265,,,,2015-11-24,0.051,,N,needles removed,,,,,,
C0272,,,,2015-11-30,0.048,,N,bracts removed,,,,,,
C0274,,,,2015-12-01,0.035,,N,,,,,,,
C0275,,,,,0.054,,,,,,,,,
C0276,,,,,0.053,,,,,,,,,
C0281,,,,,0.052,,,,,,,,,
C0291,,,,,0.051,,,,,,,,,
C0300,,,,2015-12-01,0.048,,N,,,,,,,
C0304,,,,,0.051,,,,,,,,,
C0310,,,,2015-12-01,0.022,,N,,,,,,,
C0315,,,,,0.057,,,,,,,,,
C0318,,,,2015-11-24,0.05,,N,bracts removed,,,,,,
C0319,,,,2015-12-01,0.049,,N,grass removed,,,,,,
C0320,,,,,0.051,,,,,,,,,
C0324,,,,,0.044,,,,,,,,,
C0325,,,,2015-11-30,0.051,,Y,,,,,,,
C0331,,,,,0.063,,,,,,,,,
C0332,,,,,0.054,,,,,,,,,
C0337,,,,,0.052,,,,,,,,,
C0341,,,,,0.058,,,,,,,,,
C0345,,,,2015-12-01,0.051,,N,,,,,,,
C0356,,,,2015-11-24,0.03,,N,,,,,,,
C0361,,,,,0.052,,,,,,,,,
C0364,,,,2015-11-24,0.051,,N,bracts removed,,,,,,
C0371,,,,,0.052,,,,,,,,,
C0372,,,,2015-11-30,0.049,,N,,,,,,,
C0374,,,,,0.057,,,,,,,,,
C0375,,,,2015-12-01,0.052,,N,,,,,,,
C0376,,,,2015-11-30,0.04,,N,bracts removed,,,,,,
C0377,,,,2015-12-01,0.048,,N,,,,,,,
C0384,,,,2015-11-24,0.044,,N,,,,,,,
C0385,,,,,0.053,,,,,,,,,
C0387,,,,,0.01,,,,,,,,,
C0389,,,,,0.055,,,,,,,,,
C0394,,,,,0.056,,,,,,,,,
C0395,,,,,0.055,,,,,,,,,
C0396,,,,,0.054,,,,,,,,,
C0397,,,,,0.052,,,,,,,,,
C0399,,,,2015-11-24,0.031,,N,,,,,,,
C0403,,,,,0.055,,,,,,,,,
C0406,,,,,0.052,,,,,,,,,
C0410,,,,2015-11-24,0.051,,N,,,,,,,
C0412,,,,,0.055,,,,,,,,,
C0413,,,,,0.053,,,,,,,,,
C0414,,,,2015-11-24,0.048,,N,,,,,,,
C0418,,,,,0.054,,,,,,,,,
C0419,,,,,0.055,,,,,,,,,
C0423,,,,2015-12-01,0.022,,N,,,,,,,
C0424,,,,2015-11-30,0.033,,N,,,,,,,
C0427,,,,,0.052,,,,,,,,,
C0429,,,,,0.052,,,,,,,,,
C0430,,,,,0.053,,,,,,,,,
C0432,,,,2015-11-24,0.05,,N,,,,,,,
C0433,,,,,0.055,,,,,,,,,
C0436,,,,,0.054,,,,,,,,,
C0438,,,,2015-12-01,0.052,,N,grass removed,,,,,,
C0439,,,,2015-11-24,0.024,,N,bracts removed,,,,,,
C0442,,,,,0.051,,,,,,,,,
C0444,,,,,0.05,,,,,,,,,
C0445,,,,,0.01,,,,,,,,,
C0452,,,,,0.053,,,,,,,,,
C0453,,,,,0.051,,,,,,,,,
C0454,,,,,0.054,,,,,,,,,
C0455,,,,2015-11-30,0.052,,Y,bracts removed,,,,,,
C0457,,,,2015-12-16,0.048,,N,,,,,,,
C0463,,,,,0.054,,,,,,,,,
C0464,,,,,0.05,,,,,,,,,
C0465,,,,,0.057,,,,,,,,,
C0468,,,,,0.056,,,,,,,,,
C0469,,,,,0.053,,,,,,,,,
C0470,,,,2015-11-24,0.019,,N,,,,,,,
C0475,,,,2015-12-16,0.053,,N,bracts removed,,,,,,
C0479,,,,2015-12-01,0.038,,N,,,,,,,
C0481,,,,,0.055,,,,,,,,,
C0482,,,,,0.053,,,,,,,,,
C0484,,,,2015-11-24,0.047,,N,bracts removed,,,,,,
C0485,,,,,0.05,,,,,,,,,
C0491,,,,,0.054,,,,,,,,,
C0493,,,,,0.051,,,,,,,,,
C0499,,,,2015-12-01,0.053,,N,,,,,,,
C0502,,,,2015-11-24,0.047,,N,,,,,,,
C0504,,,,,0.054,,,,,,,,,
C0511,,,,2015-12-01,0.052,,N,bracts removed,,,,,,
C0513,,,,2015-12-01,0.05,,N,bract and needles removed,,,,,,
C0514,,,,,0.053,,,,,,,,,
C0515,,,,,0.057,,,,,,,,,
C0520,,,,2015-12-01,0.049,,Y,bract and needles removed,,,,,,
C0521,,,,2015-11-24,0.049,,Y,,,,,,,
C0524,,,,,0.05,,,,,,,,,
C0525,,,,2015-11-24,0.053,,N,,,,,,,
C0527,,,,2015-12-01,0.054,,N,needles removed,,,,,,
C0529,,,,2015-12-01,0.049,,N,needles removed,,,,,,
C0530,,,,,0.053,,,,,,,,,
C0542,,,,,0.053,,,,,,,,,
C0545,,,,2015-12-01,0.049,,N,,,,,,,
C0547,,,,2015-11-30,0.05,,Y,,,,,,,
C0551,,,,,0.054,,,,,,,,,
C0553,,,,2015-12-15,0.053,,N,,,,,,,
C0556,,,,,0.051,,,,,,,,,
C0558,,,,2015-11-30,0.051,,N,bracts removed,,,,,,
C0560,,,,2015-11-24,0.049,,N,,,,,,,
C0561,,,,,0.056,,,,,,,,,
C0562,,,,2015-11-24,0.023,,N,,,,,,,
C0564,,,,,0.05,,,,,,,,,
C0566,,,,2015-11-30,0.017,,N,,,,,,,
C0571,,,,2015-12-16,0.051,,N,,,,,,,
C0572,,,,2015-11-30,0.05,,Y,bracts removed,,,,,,
C0578,,,,2015-11-30,0.052,,N,,,,,,,
C0580,,,,2015-11-24,0.049,,Y,bracts removed,,,,,,
C0581,,,,2015-11-30,0.04,,N,,,,,,,
C0586,,,,2015-12-01,0.048,,N,,,,,,,
C0588,,,,2015-12-01,0.048,,Y,,,,,,,
C0589,,,,,0.053,,,,,,,,,
C0590,,,,2015-12-01,0.024,,N,,,,,,,
C0591,,,,2015-12-01,0.053,,Y,bark removed,,,,,,
C0592,,,,2015-12-16,0.054,,Y,bracts removed,,,,,,
C0599,,,,,0.058,,,,,,,,,
C0609,,,,,0.054,,,,,,,,,
C0613,,,,,0.054,,,,,,,,,
C0616,,,,2015-12-16,0.05,,N,,,,,,,
C0622,,,,,0.052,,,,,,,,,
C0625,,,,2015-12-01,0.05,,N,bracts removed,,,,,,
C0627,,,,,0.056,,,,,,,,,
C0628,,,,2015-11-30,0.05,,N,bracts removed,,,,,,
C0631,,,,,0.052,,,,,,,,,
C0636,,,,2015-12-01,0.049,,N,,,,,,,
C0637,,,,,0.054,,,,,,,,,
C0638,,,,2015-12-01,0.05,,N,,,,,,,
C0649,,,,2015-11-24,0.048,,N,grass removed,,,,,,
C0654,,,,2015-12-01,0.049,,N,,,,,,,
C0658,,,,,0.06,,,,,,,,,
C0665,,,,,0.051,,,,,,,,,
C0668,,,,,0.053,,,,,,,,,
C0671,,,,2015-12-14,0.015,,Y,bract and grass removed,,,,,,
C0673,,,,2015-12-16,0.05,,N,,,,,,,
C0683,,,,2015-11-24,0.048,,N,bract and needles removed,,,,,,
C0684,,,,,0.054,,,,,,,,,
C0691,,,,2015-11-24,0.054,,Y,bark removed,,,,,,
C0694,,,,2015-11-24,0.049,,N,bracts removed,,,,,,
C0695,,,,2015-12-16,0.052,,N,,,,,,,
C0696,,,,,0.055,,,,,,,,,
C0699,,,,2015-11-30,0.052,,N,grass removed,,,,,,
C0703,,,,,0.053,,,,,,,,,
C0716,,,,,0.056,,,,,,,,,
C0721,,,,2015-12-15,0.052,,N,,,,,,,
C0726,,,,2015-12-16,0.053,,N,bracts removed,,,,,,
C0732,,,,,0.054,,,,,,,,,
C0733,,,,,0.054,,,,,,,,,
C0746,,,,,0.056,,,,,,,,,
C0747,,,,2015-11-24,0.049,,N,bracts removed,,,,,,
C0749,,,,,0.05,,,,,,,,,
C0750,,,,2015-12-01,0.053,,N,bracts removed,,,,,,
C0751,,,,2015-11-24,0.052,,N,,,,,,,
C0752,,,,2015-11-30,0.052,,N,bracts removed,,,,,,
C0753,,,,,0.057,,,,,,,,,
C0755,,,,2015-12-15,0.051,,N,bracts removed,,,,,,
C0760,,,,,0.052,,,,,,,,,
C0764,,,,2015-12-16,0.051,,N,,,,,,,
C0767,,,,,0.053,,,,,,,,,
C0769,,,,2015-12-01,0.05,,N,,,,,,,
C0771,,,,2015-12-01,0.048,,N,bracts removed,,,,,,
C0782,,,,2015-11-24,0.052,,N,,,,,,,
C0789,,,,2015-12-01,0.024,,N,,,,,,,
C0793,,,,2015-12-15,0.053,,N,,,,,,,
C0798,,,,2015-11-24,0.05,,N,"bark, bracts, grass removed",,,,,,
C0801,,,,,0.054,,,,,,,,,
C0802,,,,2015-12-16,0.053,,Y,grass removed,,,,,,
C0804,,,,2015-12-15,0.046,,N,bracts removed,,,,,,
C0808,,,,2015-12-16,0.053,,N,,,,,,,
C0811,,,,2015-12-16,0.05,,N,,,,,,,
C0822,,,,,0.061,,,,,,,,,
C0824,,,,2015-12-16,0.054,,N,leaves removed,,,,,,
C0827,,,,,0.056,,,,,,,,,
C0841,,,,,0.052,,,,,,,,,
C0842,,,,,0.056,,,,,,,,,
C0846,,,,2015-12-15,0.049,,Y,,,,,,,
C0848,,,,,0.056,,,,,,,,,
C0849,,,,2015-12-14,0.051,,N,,,,,,,
C0850,,,,2015-12-15,0.054,,Y,bracts removed,,,,,,
C0851,,,,2015-12-16,0.053,,N,,,,,,,
C0853,,,,2015-12-16,0.048,,Y,leaves removed,,,,,,
C0859,,,,2015-11-24,0.052,,N,grass removed,,,,,,
C0868,,,,2015-12-15,0.051,,N,,,,,,,
C0871,,,,,0.054,,,,,,,,,
C0880,,,,2015-12-14,0.05,,Y,bract and needles removed,,,,,,
C0883,,,,,0.056,,,,,,,,,
C0915,,,,,0.037,,,,,,,,,
C0921,,,,,0.051,,,,,,,,,
C0925,,,,,0.05,,,,,,,,,
C0931,,,,,0.056,,,,,,,,,
C0933,,,,,0.055,,,,,,,,,
C0936,,,,,0.038,,,,,,,,,
C0940,,,,2015-12-17,0.043,,N,,,,,,,
C0942,,,,,0.05,,,,,,,,,
C0946,,,,2015-12-15,0.048,,N,grass removed,,,,,,
C0947,,,,2015-12-01,0.048,,N,,,,,,,
C0958,,,,,0.058,,,,,,,,,
C0961,,,,2015-12-16,0.052,,N,,,,,,,
C0963,,,,,0.054,,,,,,,,,
C0968,,,,2015-12-17,0.052,,Y,leaves removed,,,,,,
C0972,,,,2015-12-01,0.052,,N,,,,,,,
C0973,,,,,0.051,,,,,,,,,
C0974,,,,,0.052,,,,,,,,,
C0980,,,,,0.057,,,,,,,,,
C0983,,,,2015-12-15,0.046,,N,,,,,,,
C0986,,,,2015-12-14,0.05,,Y,bract and needles removed,,,,,,
C0991,,,,,0.053,,,,,,,,,
C0992,,,,2015-11-24,0.049,,N,,,,,,,
C0997,,,,,0.054,,,,,,,,,
C0999,,,,2015-12-15,0.046,,N,,,,,,,
C1204,,,,,0.057,,,,,,,,,
C1214,,,,2015-12-16,0.048,,N,,,,,,,
C1228,,,,2015-12-15,0.047,,N,,,,,,,
C1241,,,,2015-12-15,0.05,,N,,,,,,,
C1242,,,,2015-12-16,0.053,,N,needles removed,,,,,,
C1243,,,,2015-12-15,0.053,,N,needles removed,,,,,,
C1244,,,,2015-12-16,0.048,,Y,bracts removed,,,,,,
C1261,,,,2015-12-14,0.05,,N,bracts removed,,,,,,
C1262,,,,2015-12-15,0.051,,N,,,,,,,
C1263,,,,2015-11-24,0.03,,N,,,,,,,
C1279,,,,2015-12-01,0.05,,N,,,,,,,
C1282,,,,2015-12-15,0.05,,N,,,,,,,
C1289,,,,2015-12-15,0.049,,N,bracts removed,,,,,,
C1292,,,,,0.055,,,,,,,,,
C1295,,,,2015-12-01,0.05,,Y,"bract, leaf, and needle removed",,,,,,
C1300,,,,2015-12-14,0.05,,Y,needles removed,,,,,,
C1309,,,,,0.053,,,,,,,,,
C1310,,,,2015-12-16,0.048,,Y,,,,,,,
C1312,,,,2015-12-16,0.051,,N,,,,,,,
C1313,,,,2015-12-15,0.048,,N,,,,,,,
C1315,,,,2015-12-15,0.048,,N,,,,,,,
C1322,,,,2015-12-15,0.038,,N,,,,,,,
C1324,,,,2015-12-16,0.049,,N,,,,,,,
C1333,,,,2015-12-01,0.04,,N,,,,,,,
C1345,,,,,0.053,,,,,,,,,
C1347,,,,,0.033,,,,,,,,,
C1351,,,,2015-12-16,0.05,,N,grass removed,,,,,,
C1376,,,,2015-12-15,0.047,,N,,,,,,,
C1390,,,,2015-12-15,0.053,,N,grass removed,,,,,,
C1391,,,,2015-12-16,0.051,,N,bracts removed,,,,,,
C1396,,,,2015-12-16,0.051,,N,,,,,,,
C1404,,,,2015-11-24,0.049,,N,,,,,,,
C1407,,,,,0.052,,,,,,,,,
C1410,,,,2015-12-15,0.053,,N,,,,,,,
C1417,,,,2015-12-16,0.051,,Y,bract and needles removed,,,,,,
C1419,,,,,0.054,,,,,,,,,
C1421,,,,2015-12-16,0.053,,N,,,,,,,
C1423,,,,2015-12-16,0.051,,N,,,,,,,
C1426,,,,2015-12-16,0.048,,Y,bract and needles removed,,,,,,
C1440,,,,2015-12-15,0.024,,N,,,,,,,
C1446,,,,2015-12-15,0.054,,N,bracts removed,,,,,,
C1447,,,,2015-11-30,0.049,,Y,bracts removed,,,,,,
C1453,,,,2015-12-16,0.051,,N,,,,,,,
C1454,,,,2015-12-15,0.051,,N,,,,,,,
C1458,,,,2015-12-15,0.049,,N,,,,,,,
C1465,,,,2015-11-24,0.053,,N,,,,,,,
C1471,,,,2015-11-24,0.049,,N,,,,,,,
C1485,,,,2015-12-15,0.047,,N,bracts removed,,,,,,
C1486,,,,2015-12-15,0.054,,N,,,,,,,
C1487,,,,2015-12-16,0.052,,N,,,,,,,
C1490,,,,2015-12-15,0.043,,N,,,,,,,
C1498,,,,2015-12-16,0.053,,Y,,,,,,,
C1500,,,,2015-12-14,0.05,,Y,bracts removed,,,,,,
C1535,,,,2015-12-16,0.05,,Y,,,,,,,
C1544,,,,2015-12-15,0.05,,N,bracts removed,,,,,,
C1545,,,,2015-12-15,0.051,,N,bracts removed,,,,,,
C1547,,,,2015-12-14,0.048,,N,,,,,,,
C1560,,,,2015-12-16,0.0365,,N,"bract, grass, and leaf removed",,,,,,
C1567,,,,2015-12-15,0.048,,N,bracts removed,,,,,,
C1578,,,,2015-12-14,0.051,,N,,,,,,,
C1580,,,,2015-12-15,0.05,,Y,grass removed,,,,,,
C1607,,,,2015-12-16,0.051,,N,needles removed,,,,,,
C1615,,,,2015-12-16,0.049,,N,bract and needles removed,,,,,,
C1629,,,,2015-12-15,0.05,,N,grass removed,,,,,,
C1642,,,,2015-12-16,0.052,,N,,,,,,,
C1643,,,,2015-12-16,0.018,,N,grass removed,,,,,,
C1646,,,,2015-12-15,0.05,,N,,,,,,,
C1651,,,,2015-12-15,0.053,,N,needles removed,,,,,,
C1654,,,,2015-12-17,0.051,,Y,,,,,,,
C1680,,,,2015-12-14,0.049,,Y,bracts removed,,,,,,
C1693,,,,2015-12-15,0.023,,N,,,,,,,
C1694,,,,2015-12-16,0.033,,N,,,,,,,
C1695,,,,2015-12-16,0.05,,Y,bract and leaves removed,,,,,,
C1697,,,,2015-12-15,0.054,,N,,,,,,,
C1706,,,,2015-12-15,0.048,,N,,,,,,,
C1707,,,,2015-12-14,0.05,,N,,,,,,,
C1718,,,,2015-12-17,0.044,,N,,,,,,,
C1722,,,,2015-12-15,0.041,,N,,,,,,,
C1731,,,,2015-12-16,0.051,,N,bract and leaves removed,,,,,,
C1746,,,,2015-12-16,0.054,,Y,bract and needles removed,,,,,,
C1767,,,,2015-12-17,0.052,,Y,,,,,,,
C1772,,,,2015-12-17,0.052,,Y,bracts removed,,,,,,
C1833,,,,2015-12-15,0.052,,N,,,,,,,
C1849,,,,2015-12-15,0.05,,N,,,,,,,
C1859,,,,2015-12-17,0.052,,N,,,,,,,
C1885,,,,2015-12-17,0.052,,Y,moss removed,,,,,,
C1900,,,,2015-12-17,0.052,,N,,,,,,,
C1903,,,,2015-12-15,0.05,,N,grass removed,,,,,,
C1927,,,,2015-12-17,0.05,,Y,,,,,,,
C1929,,,,2015-12-17,0.042,,N,,,,,,,
C2006,,,,2015-12-16,0.01,,N,,,,,,,
C2010,,,,2015-12-17,0.051,,N,bracts removed,,,,,,
C2043,,,,2015-12-17,0.052,,N,,,,,,,
C2048,,,,2015-12-17,0.05,,Y,,,,,,,
C2056,,,,2015-12-16,0.049,,N,,,,,,,
C2067,,,,2015-12-16,0.05,,Y,,,,,,,
C2073,,,,2015-12-17,0.05,,Y,leaves removed,,,,,,
C2106,,,,2015-12-15,0.048,,N,,,,,,,
C2135,,,,2015-12-17,0.05,,Y,bracts removed,,,,,,
C2178,,,,2015-12-17,0.048,,Y,needles removed,,,,,,
C2310,,,,2015-12-17,0.036,,N,,,,,,,
C2369,,,,2015-12-17,0.046,,N,bracts removed,,,,,,
C3929,,,,2015-12-16,0.037,,N,bract and grass removed,,,,,,
C4062,,,,2015-12-16,0.048,,N,,,,,,,
E0008,,,,2015-12-17,0.037,,N,,,,,,,
E0367,,,,2015-10-23,0.049,,N,needles removed,,,,,,
E0395,,,,2015-10-25,0.053,,N,grass removed,,,,,,
E0409,,,,2015-10-23,0.049,,Y,needles removed,,,,,,
E0504,,,,2015-10-26,0.048,,N,,,,,,,
E0532,,,,2015-10-26,0.052,,Y,bracts removed,,,,,,
E0535,,,,2015-10-26,0.05,,N,,,,,,,
E0544,,,,2015-10-25,0.05,,N,,,,,,,
E0628,,,,2015-10-25,0.048,,N,bracts removed,,,,,,
E0633,,,,2015-10-23,0.05,,N,,,,,,,
E0643,,,,2015-10-25,0.051,,N,needles removed,,,,,,
E0685,,,,2015-10-23,0.054,,N,,,,,,,
H0250 H01488,,,H0250,2015-10-16,0.052,,N,bracts removed,,,,,,
H0256,,,,2015-10-22,0.054,,N,needles removed,,,,,,
H0258 H0668,,,H0258,2015-10-15,0.046,,N,,,,,,,
H0261,,,,2015-10-23,0.047,,N,bract and grass removed,,,,,,
H0267,,,H0267,2015-10-15,0.034,,N,bracts removed,,,,,,
H0270 H0350,,,H0350,2015-10-12,0.053,,N,,,,,,,
H0273,,FVK,H0273,2015-10-11,0.049,,N,,,,,,,
H0274 H0287,,,H0274,2015-10-16,0.05,,N,,,,,,,
H0275,,,,2015-10-23,0.051,,N,bracts removed,,,,,,
H0278,,,,2015-10-25,0.05,,N,,,,,,,
H0280,,,,2015-10-15,0.052,,N,leaves removed,,,,,,
H0283 H0588,,,H0283,2015-10-16,0.051,,N,needles removed,,,,,,
H0286 H0617,,,H0286,2015-10-13,0.027,,N,,,,,,,
H0290,,,,2015-10-25,0.049,,N,,,,,,,
H0292,,,,2015-10-26,0.048,,N,,,,,,,
H0298 H0269,,,H0269,2015-10-16,0.052,,N,,,,,,,
H0299,,,,2015-10-15,0.03,,N,bracts removed,,,,,,
H0303,,,,2015-10-17,0.049,,N,bracts removed,,,,,,
H0306,,,H0306,2015-10-15,0.051,,N,,,,,,,
H0308,,,,2015-10-22,0.05,,N,leaves removed,,,,,,
H0312,,,H0312,2015-10-12,0.049,,N,,,,,,,
H0314 H0606,,,H0314,2015-10-14,0.047,,N,bracts removed,,,,,,
H0315 H0358,,,H0315,2015-10-13,0.047,,Y,bract and grass removed,,,,,,
H0318 H0354,,,H0318,2015-10-16,0.052,,N,,,,,,,
H0319 H0806,,,H0319,2015-10-20,0.048,,Y,bract and needles removed,,,,,,
H0320,,,,2015-10-25,0.054,,N,,,,,,,
H0321,,,H0321,2015-10-13,0.047,,N,,,,,,,
H0324,,,,2015-10-22,0.047,,N,needles removed,,,,,,
H0326,,,,2015-10-20,0.048,,N,bracts removed,,,,,,
H0327,,,,2015-10-11,0.054,,N,,,,,,,
H0328,,,,2015-10-16,0.049,,N,needles removed,,,,,,
H0329,,,H0329,2015-10-13,0.053,,N,,,,,,,
H0330,,,,2015-10-17,0.03,,N,,,,,,,
H0331 H0636,,,H0636,2015-10-15,0.015,,N,needles removed,,,,,,
H0334 H0552,,,H0334,2015-10-14,0.05,,Y,bracts removed,,,,,,
H0336,,,,2015-10-14,0.051,,N,bract and needles removed,,,,,,
H0337,,,,2015-10-22,0.052,,N,bract and leaves removed,,,,,,
H0344 H0316,,,H0344,2015-10-12,0.048,,N,bracts removed,,,,,,
H0345,,FVK,H0345,2015-10-08,0.049,,N,,,,,,,
H0348,,,H0348,2015-10-14,0.051,,N,,,,,,,
H0352,,,,2015-10-19,0.03,,N,,,,,,,
H0353,,,,2015-10-21,0.048,,N,bracts removed,,,,,,
H0360,,,,2015-10-15,0.054,,N,,,,,,,
H0361 H0708,,,H0708,2015-10-13,0.053,,N,,,,,,,
H0362,,,,2015-10-25,0.05,,N,,,,,,,
H0364,,,,2015-10-22,0.038,,N,,,,,,,
H0365 and H0381,,,H0365,2015-10-25,0.053,,N,,,,,,,
H0370,,,,2015-10-25,0.016,,N,,,,,,,
H0372 H0402,,,H0372,2015-10-13,0.052,,N,,,,,,,
H0376 H1629,,,H1629,2015-10-08,0.047,,Y,,,,,,,
H0377,,,,2015-10-17,0.055,,N,needles removed,,,,,,
H0379,,,,2016-02-12,0.05,,N,,,,,,,
H038,,,,2015-10-26,0.032,,Y,,,,,,,
H0383,,,,2015-10-25,0.032,,Y,,,,,,,
H0384,,,,2015-10-15,0.053,,N,,,,,,,
"H0387
",,,,2015-10-15,0.037,,N,,,,,,,
H0388,,,H0388,2015-10-13,0.052,,N,,,,,,,
H0389,,FVK,,2015-10-08,0.024,,N,,,,,,,
H0393,,,,2015-10-22,0.052,,Y,needles removed,,,,,,
H0394,,,H0394,2015-10-16,0.053,,N,,,,,,,
H0396 and H0477,,,H0477,2015-10-26,0.05,,N,,,,,,,
H0397,,,H0397,2015-10-14,0.05,,N,bracts removed,,,,,,
H0400,,,,2015-10-17,0.05,,N,,,,,,,
H0401,,,,2015-10-22,0.053,,N,needles removed,,,,,,
H0403,,,,2015-10-22,0.053,,Y,bracts removed,,,,,,
H0404 and H0417,,,h0417,2015-10-26,0.026,,N,bracts removed,,,,,,
H0405,,,,2015-10-26,0.051,,N,bracts removed,,,,,,
H0406,,,,2015-10-26,0.04,,N,bracts removed,,,,,,
H0408,,,,2015-10-21,0.047,,N,bract and needles removed,,,,,,
H0409 H0368,,,H0368,2015-10-26,0.052,,Y,,,,,,,
H0410 H0749,,,H0749,2015-10-11,0.049,,N,needles removed,,,,,,
H0411 H0445,,,H0411,2015-10-25,0.052,,N,bracts removed,,,,,,
H0412,,,,2015-10-15,0.047,,N,grass removed,,,,,,
H0413,,,,2015-10-22,0.052,,N,bract and grass removed,,,,,,
H0419,,,,2015-10-25,0.049,,N,,,,,,,
H0420,,,,2015-10-22,0.051,,N,bracts removed,,,,,,
H0421,,,H0421,2015-10-11,0.048,,N,bracts removed,,,,,,
H0422,,,H0422,2015-10-17,0.05,,Y,,,,,,,
H0423 H1699,,,H1699,2015-10-22,0.05,,N,needles removed,,,,,,
H0424,,,,2015-10-23,0.032,,N,,,,,,,
H0426,,,,2015-10-23,0.049,,N,,,,,,,
H0429,,,,2015-10-23,0.05,,N,bract and leaves removed,,,,,,
H0433,,,,2015-10-22,0.053,,N,leaves removed,,,,,,
H0434,,,,2015-10-17,0.05,,N,needles removed,,,,,,
H0440,,,,2015-10-22,0.053,,N,,,,,,,
H0443,,,,2015-10-22,0.048,,N,grass removed,,,,,,
H0444,,,,2015-10-26,0.053,,Y,,,,,,,
H0448,,,,2015-10-22,0.049,,N,,,,,,,
H0449,,,,2015-10-21,0.05,,N,,,,,,,
H0451,,,,2015-10-25,0.04,,N,,,,,,,
H0455,,,,2015-10-17,0.047,,N,needles removed,,,,,,
H0458,,,,2015-10-17,0.054,,Y,,,,,,,
H0462,,,,2015-10-25,0.05,,N,bracts removed,,,,,,
H0463,,,,2015-10-22,0.049,,Y,,,,,,,
H0464,,,,2015-10-26,0.051,,N,,,,,,,
H0467,,,,2015-10-22,0.051,,N,,,,,,,
H0468,,,,2015-10-22,0.048,,N,,,,,,,
H0471,,,,2015-10-26,0.048,,N,,,,,,,
H0473;H0516,,,H0516,2015-10-16,0.047,,N,needles removed,,,,,,
H0475,,,,2015-10-22,0.049,,N,bract and leaves removed,,,,,,
H0479,,,,2015-10-25,0.047,,N,,,,,,,
H0482,,,,2015-10-22,0.054,,Y,bracts removed,,,,,,
H0483 H0673,,,H0673,2015-10-22,0.049,,N,,,,,,,
H0485,,FVK,,2015-10-11,0.049,,N,,,,,,,
H0487 H0492,,,H0487,2015-10-26,0.051,,N,,,,,,,
H0493 H1175,,,H1175,2015-10-15,0.052,,N,needles removed,,,,,,
H0494,,,,2015-10-22,0.05,,Y,grass removed,,,,,,
H0496,,,,2015-10-23,0.053,,Y,bracts removed,,,,,,
H0500,,,H0500,2015-10-15,0.052,,N,bract and grass removed,,,,,,
H0502,,,H0502,2015-10-13,0.043,,N,grass removed,,,,,,
H0503,,,,2015-10-22,0.048,,N,,,,,,,
H0505,,,,2015-10-21,0.052,,N,bracts removed,,,,,,
H0506,,FVK,H0506,2015-10-11,0.05,,N,bracts removed,,,,,,
H0507,,,H0507,2015-10-15,0.019,,N,,,,,,,
H0509 H0730,,,H0730,2015-10-15,0.05,,N,bract and needles removed,,,,,,
H0511,,,H0511,2015-10-14,0.05,,N,,,,,,,
H0512,,,,2015-10-13,0.051,,N,,,,,,,
H0514 H0531,,,H0531,2015-10-12,0.05,,Y,,,,,,,
H0515 H0713,,,H0713,2015-10-21,0.048,,N,,,,,,,
H0517 H0790,,,H0790,2015-10-15,0.047,,N,,,,,,,
H0518 H0542,,,H0542,2015-10-26,0.029,,N,,,,,,,
H0519,,,,2015-10-13,0.05,,N,,,,,,,
H0520,,,,2015-10-15,0.048,,N,needles removed,,,,,,
H0521,,,,2015-10-21,0.048,,N,bracts removed,,,,,,
H0522,,,,2015-10-23,0.024,,N,bract and needles removed,,,,,,
H0523,,,,2015-10-15,0.049,,Y,grass and needles removed,,,,,,
H0524,,,,2015-10-13,0.051,,N,,,,,,,
H0526,,,,2015-10-13,0.048,,N,,,,,,,
H0528,,,,2015-10-21,0.049,,N,bracts removed,,,,,,
H0529,,,,2015-10-12,0.05,,N,needles removed,,,,,,
H0530,,,,2015-10-15,0.053,,N,,,,,,,
H0532,,,,2015-10-14,0.048,,Y,,,,,,,
H0533,,,,2015-10-12,0.051,,N,,,,,,,
H0534 H0597,,,H0534,2015-10-15,0.054,,N,bracts removed,,,,,,
