trapping_id,squirrel_id,poop_id,year,poop_time,comments
161764,19926,065.39,2019,115,NA
161766,22876,044.77,2019,1116,NA
161767,23955,053.30,2019,1236,NA
161768,22579,043.72,2019,1156,NA
161771,23712,047.99,2019,1208,NA
161772,20760,044.50,2019,1133,"Check weight gain, collar"
161774,23210,058.01,2019,901,NA
161778,23835,057.45,2019,1111,NA
161795,23251,054.70,2019,1219,NA
161799,23869,053.37,2019,1057,Small P2
161800,23915,051.90,2019,103,
161803,23951,043.31,2019,909,
161804,23956,044.14,2019,102,NA
161810,23957,058.43,2019,935,P2->P3
161812,23958,055.17,2019,1315,NA
161813,23938,056.95,2019,1012,NA
161815,21676,069.28,2019,1019,NA
161819,20945,063.72,2019,1121,NA
161825,23487,064.24,2019,846,NA
161828,20945,064.52,2019,851,NA
161833,19832,064.38,2019,1054,NA
161834,23308,047.57,2019,932,NA
161835,22462,043.93,2019,856,NA
161836,23960,043.48,2019,946,NA
161838,21315,060.42,2019,1004,NA
161839,23286,057.12,2019,1013,NA
161840,21319,053.84,2019,1019,NA
161841,23259,045.24,2019,1042,NA
161842,23324,047.73,2019,942,P2+
161846,21990,053.35,2019,927,"bled 9:15-9:19, 19-39 &19-40"
161847,23759,059.85,2019,1048,NA
161851,23315,043.18,2019,1105,P2+
161855,21953,043.51,2019,955,"Axy BJD 18 @ 950, EtOH fecal"
161858,22101,054.87,2019,1003,NA
161860,23927,043.06,2019,102,Axy BJD 19 off @ 10:18
161865,23341,059.42,2019,1039,NA
161867,19983,055.34,2019,1037,
161869,21216,059.10,2019,1028,
161871,21239,054.37,2019,955,
161872,21239,059.40,2019,845,
161874,21513,059.11,2019,10,
161876,22778,052.06,2019,829,
161879,23294,054.67,2019,1133,
161880,22865,050.99,2019,1156,
161881,23907,058.49,2019,912,
161882,23919,058.82,2019,905,
161883,23937,057.34,2019,823,
161885,23939,059.37,2019,936,
161886,21350,058.05,2019,921,Escaped before palpating
161887,23961,044.04,2019,1037,NA
161889,22660,064.89,2019,1113,NA
161892,23842,064.33,2019,1159,NA
161893,20033,049.83,2019,1202,NA
161900,22449,051.53,2019,905,NA
161901,21985,065.05,2019,917,NA
161903,23193,052.09,2019,933,NA
161904,21043,050.96,2019,1011,NA
161923,23959,064.29,2019,1036,wound on forehead
161924,23894,063.84,2019,857,Axy #20; etoh fecal
161926,23909,042.79,2019,959,Etol fecal
161927,23903,063.96,2019,1028,"P1, db already said P2"
161929,23902,063.02,2019,1107,Etol fecal
161947,23921,063.55,2019,847,NA
161949,22236,057.23,2019,909,NA
161960,13438,055.52,2019,906,NA
161963,20342,054.77,2019,829,
161965,22490,038.41,2019,755,NA
161967,23193,059.54,2019,1026,
161970,23845,052.31,2019,73,
161971,23877,060.34,2019,1003,NA
161972,23936,058.53,2019,847,
161973,21495,053.22,2019,724,NA
161977,21155,052.62,2019,2123,NA
162007,23927,057.21,2019,1121,NA
162010,22458,047.86,2019,115,EtOH fecal
162011,21944,056.52,2019,1215,Any BJD 15 on @ 1213
162012,23963,054.47,2019,1022,NA
162013,20488,059.01,2019,1125,NA
162014,19832,063.89,2019,1002,NA
162026,20046,064.99,2019,1045,Axy#7 off at 10:46; etoh fecal
162027,23201,064.56,2019,105,etoh fecal
162028,20525,053.05,2019,1144,NA
162032,21513,052.80,2019,958,NA
162033,22759,050.88,2019,929,P1+
162034,22891,050.94,2019,1052,NA
162035,23319,059.02,2019,1138,NA
162036,22296,041.92,2019,1031,NA
162037,23939,038.49,2019,115,NA
162049,20417,063.51,2019,1434,P1.5; etoh fecal
162050,23964,053.88,2019,1219,Notch in left ear
162067,20060,055.49,2019,833,
162069,22373,063.98,2019,809,
162072,22490,057.43,2019,93,NA
162080,22030,064.06,2019,908,NA
162081,22167,064.07,2019,95,NA
162085,21982,064.47,2019,1027,NA
162089,22462,063.61,2019,113,NA
162090,20760,063.95,2019,925,Any BJD 16 on @ 926
162092,19926,043.39,2019,1139,AXY S33 ON 11.37
162096,22209,041.76,2019,937,NA
162102,19984,059.05,2019,751,NA
162111,22297,052.22,2019,1006,P1+
162120,23532,058.57,2019,743,
162140,21465,065.28,2019,1101,Late P3
162148,22028,056.09,2019,848,NA
162152,22462,065.42,2019,93,NA
162154,23018,065.26,2019,939,NA
162156,21953,063.12,2019,1023,Etoh fecal
162157,22101,053.01,2019,1037,Etoh fecal
162159,23927,052.57,2019,1056,NA
162163,20235,059.27,2019,1041,
162167,23193,055.20,2019,945,
162168,22978,054.10,2019,83,NA
162171,19601,063.80,2019,92,NA
162174,21279,064.94,2019,908,NA
162176,23844,064.49,2019,93,NA
162178,23938,064.26,2019,1041,NA
162179,23487,065.12,2019,11,NA
162181,20945,065.45,2019,1108,NA
162185,21389,058.04,2019,859,
162186,21389,055.26,2019,1225,
162188,22891,059.34,2019,914,
162195,23532,055.23,2019,1015,
162205,19706,065.44,2019,955,NA
162213,22495,057.95,2019,9,NA
162219,22803,043.24,2019,852,ETHANOL FECAL
162222,20069,052.01,2019,905,ETHANOL FECAL
162223,23949,059.90,2019,912,ETHANOL FECAL
162227,23950,053.95,2019,112,NA
162230,23967,054.50,2019,1025,NA
162231,23646,054.11,2019,1111,NA
162232,13438,055.20,2019,1152,NA
162233,23363,059.24,2019,816,NA
162237,19922,050.45,2019,1137,"AXY XC, collar weight 9.2, time on 11:31"
162242,22598,063.54,2019,946,AXY: S26 9:37 mass: 9.3
162243,20225,065.30,2019,1021,AXY: S27 10:15 mass: 9.7g
162248,23968,063.32,2019,1153,NA
162249,20863,055.50,2019,1222,AXY: S24 mass: 9.5
162258,23023,052.99,2019,1118,
162259,23294,059.14,2019,903,
162270,23896,059.25,2019,837,
162292,20342,065.00,2019,1017,NA
162294,23487,060.88,2019,1122,NA
162297,22039,063.94,2019,1036,NA
162298,23969,064.37,2019,1104,NA
162299,20069,064.27,2019,1113,NA
162301,21964,053.78,2019,1126,NA
162313,22543,064.45,2019,1719,NA
162323,23931,059.49,2019,904,P1.5
162331,20033,054.65,2019,1013,NA
162335,21995,053.23,2019,1054,NA
162336,21465,063.63,2019,103,NA
162339,20395,059.94,2019,1204,NA
162340,22803,053.79,2019,122,NA
162341,19531,053.26,2019,1222,NA
162343,23970,057.48,2019,1048,NA
162361,22553,051.26,2019,1048,"AXY S1, time on 10:46"
162363,22535,065.08,2019,1132,AXY: S22 mass: 9.6g
162366,23891,049.67,2019,1145,RC ON 11:44
162368,23894,063.62,2019,1108,Ethol fecal
162370,21031,055.75,2019,843,NA
162371,20945,065.34,2019,848,NA
162372,23487,064.48,2019,858,NA
162375,22008,064.54,2019,905,NA
162379,20342,063.15,2019,1049,NA
162387,23903,065.09,2019,1136,NA
162388,23902,064.14,2019,1155,Still needs DNA
162389,23904,058.66,2019,1209,NA
162391,21965,060.49,2019,10,ETHANOL FECAL
162393,20843,051.68,2019,1216,NA
162398,22994,050.60,2019,837,NA
162400,23866,069.81,2019,1235,P3+
162401,23931,054.17,2019,14,NA
162403,20060,054.78,2019,942,NA
162420,19601,041.08,2019,918,
162421,19832,051.28,2019,1122,
162423,20235,045.39,2019,935,
162427,20945,058.51,2019,947,
162430,21031,052.78,2019,1019,
162433,21043,057.66,2019,845,
162434,21676,052.37,2019,844,
162437,22236,041.79,2019,926,
162438,22373,043.44,2019,1048,
162439,22591,043.54,2019,1029,NA
162441,22652,059.63,2019,1041,
162443,23189,059.30,2019,906,
162445,23193,056.91,2019,1002,
162450,23487,050.91,2019,913,
162453,20525,062.53,2019,1027,
162457,21389,060.50,2019,85,
162470,23964,060.71,2019,922,
162473,22101,065.22,2019,1042,Ethanol fecal
162474,21953,065.27,2019,1133,Ethanol fecal
162484,21279,056.55,2019,12,
162488,20760,054.61,2019,1011,ETHANOL FECAL
162490,22541,057.83,2019,103,NA
162492,23201,054.60,2019,1213,RC ON 11:57
162506,20863,063.74,2019,1028,AXY STILL ON; FUR REDUCTION; RELEASED: 10.21
162507,20225,063.22,2019,104,AXY STILL ON; CONTROL; RELEASED 10.39
162526,23855,060.79,2019,1105,NA
162535,23935,065.24,2019,1332,NA
162536,23932,064.39,2019,1358,NA
162539,23858,064.16,2019,1557,NA
162542,20488,054.94,2019,907,ETHANOL FECAL
162543,22756,027.24,2019,915,NA
162544,21964,053.46,2019,914,NA
162545,20069,054.68,2019,923,NA
162546,23251,059.84,2019,1019,RC ON 10:15
162547,20843,051.09,2019,1022,NA
162551,22290,054.45,2019,1101,NA
162558,22803,052.60,2019,1231,NA
162560,23931,063.97,2019,1038,NA
162561,20761,058.89,2019,1242,NA
162564,22543,058.35,2019,334,NA
162578,23916,060.97,2019,1209,NA
162580,22640,064.74,2019,2103,NA
162581,19561,060.87,2019,2141,NA
162588,22602,065.38,2019,1113,
162596,22865,059.44,2019,2201,NA
162599,21495,053.98,2019,902,Ethanol Fecal
162600,23909,054.86,2019,913,"ETHANOL FECAL
"
162602,23908,056.90,2019,1046,NA
162605,23903,057.14,2019,1033,NA
162608,21389,061.68,2019,843,NA
162609,20525,060.58,2019,10,NA
162610,23418,060.89,2019,84,NA
162613,23880,063.21,2019,853,NA
162615,21350,064.77,2019,915,NA
162616,23919,063.11,2019,943,NA
162619,23326,064.61,2019,1021,NA
162625,22778,046.91,2019,1106,NA
162627,21216,051.84,2019,1114,NA
162629,19706,062.08,2019,1023,NA
162641,23724,060.86,2019,1154,NA
162644,20046,065.17,2019,1958,
162648,20417,043.49,2019,2146,
162654,22803,063.68,2019,1055,
162658,23842,054.46,2019,1036,
162661,23926,064.82,2019,1304,NA
162668,20697,057.16,2019,938,NA
162678,23851,043.81,2019,1158,NA
162680,23929,065.25,2019,908,NA
162682,22527,064.73,2019,924,NA
162683,19926,065.41,2019,945,AXY ROTATED
162706,23963,063.29,2019,858,NA
162708,22462,060.55,2019,913,NA
162711,21982,064.93,2019,1019,NA
162720,22458,062.89,2019,1153,NA
162722,21944,063.50,2019,1318,NA
162723,22167,063.87,2019,1331,P3+
162734,23845,053.99,2019,915,NA
162736,23938,053.92,2019,919,NA
162738,22490,046.55,2019,957,NA
162740,21043,043.12,2019,1102,NA
162742,22449,055.35,2019,1127,NA
162745,23724,059.87,2019,95,NA
162784,22021,057.91,2019,933,NA
162786,21783,060.90,2019,10,NA
162803,23880,061.78,2019,2154,NA
162807,23946,063.41,2019,917,NA
162809,23951,063.82,2019,936,NA
162817,23869,064.44,2019,1255,P3+?
162823,23210,051.50,2019,826,NA
162827,22925,049.95,2019,1142,NA
162830,22200,056.60,2019,927,NA
162833,20225,059.21,2019,957,NA
162836,20863,064.95,2019,113,NA
162841,20686,063.24,2019,918,NA
162845,23487,063.37,2019,953,NA
162850,22891,064.46,2019,918,NA
162851,20945,063.06,2019,1015,NA
162852,23724,063.38,2019,921,NA
162854,20078,060.77,2019,929,NA
162857,23326,060.82,2019,935,NA
162862,21513,062.72,2019,1038,NA
162873,22543,065.19,2019,225,NA
162883,22596,043.61,2019,1125,NA
162884,20525,051.32,2019,936,NA
162887,21495,063.60,2019,1005,NA
162889,23532,060.02,2019,951,NA
162890,23894,065.15,2019,1016,NA
162891,22640,060.72,2019,10,NA
162894,23920,061.17,2019,1025,NA
162898,23724,062.54,2019,103,NA
162900,22891,062.78,2019,1032,NA
162902,21578,065.46,2019,1158,NA
162903,23896,063.07,2019,1209,NA
162904,23902,065.30,2019,1108,NA
162905,22373,064.98,2019,1104,NA
162906,23914,043.66,2019,1106,NA
162910,23903,060.73,2019,1209,NA
162913,21465,030.58,2019,1127,NA
162915,23977,056.65,2019,1057,NA
162916,22803,057.08,2019,1059,NA
162917,23950,057.00,2019,1109,NA
162918,20395,040.56,2019,111,NA
162922,20761,052.46,2019,1308,NA
162923,19531,052.58,2019,1322,NA
162926,24033,064.07,2019,1158,NA
162929,22278,064.65,2019,1519,NA
162932,23909,060.78,2019,1756,NA
162933,22913,033.09,2019,113,NA
162934,22571,051.42,2019,1142,NA
162935,23948,054.05,2019,1159,NA
162936,20191,062.67,2019,1044,NA
162939,20223,062.56,2019,1152,NA
162941,23866,058.93,2019,132,NA
162951,20843,051.34,2019,922,ETHANOL FECAL
162953,20069,041.78,2019,933,NA
162955,21964,055.69,2019,936,NA
162958,22541,059.95,2019,946,NA
162960,20073,053.45,2019,1026,NA
162964,22506,057.47,2019,104,NA
162965,22865,064.14,2019,1005,NA
162988,23846,046.83,2019,1136,NA
162989,22553,041.31,2019,1146,AXY Flipped
162991,22449,044.90,2019,1111,NA
162994,22224,056.26,2019,1003,NA
163001,22101,062.26,2019,1024,"P2+, ethanol fecal"
163002,23963,063.14,2019,1045,NA
163003,22458,062.24,2019,1055,NA
163014,22028,063.78,2019,1152,NA
163021,20417,065.01,2019,1121,
163023,22290,045.12,2019,1401,
163024,22602,044.96,2019,1206,
163025,22803,049.71,2019,1156,
163043,23953,062.63,2019,844,rattle was more near H11
163044,23964,063.00,2019,85,NA
163048,22640,062.13,2019,936,NA
163049,23724,063.42,2019,925,NA
163051,23418,060.93,2019,1024,NA
163056,24033,060.57,2019,1135,NA
163058,22891,063.26,2019,1144,NA
163077,20686,054.72,2019,1113,NA
163079,21944,063.45,2019,141,NA
163095,22200,054.97,2019,948,AXY ROTATED
163096,23367,043.16,2019,958,NA
163107,23229,054.07,2019,1136,NA
163108,20525,053.58,2019,854,
163110,21389,064.43,2019,932,
163120,23880,062.20,2019,933,
163122,24033,062.32,2019,922,
163127,20488,061.06,2019,1028,NA
163128,22660,061.91,2019,103,NA
163129,23950,062.79,2019,1043,NA
163131,20069,061.22,2019,1151,NA
163135,22602,064.20,2019,14,NA
163140,20235,057.27,2019,104,
163141,20235,062.31,2019,922,
163143,20945,052.16,2019,1016,
163146,21031,065.02,2019,934,
163147,21676,063.77,2019,1057,
163148,21676,053.28,2019,1016,
163151,22490,051.95,2019,1042,
163152,22490,049.37,2019,942,
163154,22978,054.57,2019,11,
163155,23487,063.33,2019,1022,
163158,23796,044.28,2019,936,
163161,23845,057.78,2019,1036,
163163,23905,049.37,2019,942,
163164,23938,052.40,2019,902,
163165,23954,053.81,2019,95,
163167,20495,064.85,2019,929,NA
163168,23845,064.59,2019,914,NA
163169,23905,049.47,2019,953,NA
163170,23193,064.81,2019,1025,NA
163171,19926,050.24,2019,843,NA
163175,22613,053.31,2019,1055,NA
163176,22982,057.92,2019,1024,LAC?
163177,23189,050.70,2019,1044,NA
163178,19611,050.78,2019,1122,NA
163181,22598,050.08,2019,92,NA
163191,23369,049.92,2019,1145,NA
163193,22553,043.84,2019,1155,NA
163195,22571,064.04,2019,925,NA
163202,23854,062.55,2019,1004,
163205,23915,063.18,2019,1033,
163225,21513,062.14,2019,906,
163227,22778,062.49,2019,1119,
163228,23319,063.04,2019,1051,
163229,23466,062.35,2019,1057,NA
163231,20078,043.33,2019,1105,
163232,23964,063.36,2019,908,
163238,21944,062.77,2019,1106,P3+
163241,23018,062.17,2019,1133,NA
163250,20447,061.90,2019,95,
163251,22373,061.00,2019,1015,
163252,23874,061.90,2019,95,
163254,23903,061.05,2019,1007,NA
163299,22021,062.75,2019,1229,NA
163316,22652,064.67,2019,1007,
163324,21319,052.56,2019,1648,NA
163330,24063,061.80,2019,921,NA
163349,23871,061.62,2019,1215,NA
163362,23323,064.88,2019,172,
163363,23323,062.39,2019,1622,
163369,22028,064.68,2019,1308,
163370,22101,065.03,2019,132,Axy #11 on 13:18
163371,22167,064.69,2019,1341,Axy #18 on 13:41 
163374,21393,061.52,2019,803,NA
163375,21389,062.12,2019,819,NA
163376,21513,057.26,2019,83,NA
163377,19706,062.09,2019,835,NA
163381,22891,063.56,2019,926,NA
163399,22640,063.34,2019,10,NA
163402,23724,063.09,2019,1024,also rattle in trap
163403,23964,056.62,2019,1039,NA
163407,20046,062.58,2019,1112,NA
163410,20417,061.98,2019,1121,NA
163413,20823,064.97,2019,1058,Ethanol Fecal
163416,21965,062.51,2019,1035,
163418,22803,060.99,2019,1102,
163428,23759,061.82,2019,1011,
163429,24062,052.79,2019,1034,
163432,21676,060.74,2019,1046,
163434,23845,062.50,2019,1037,
163435,23905,061.56,2019,1013,
163436,21398,060.70,2019,1041,NA
163437,20760,063.10,2019,1058,NA
163446,23867,061.51,2019,1104,NA
163460,21982,062.37,2019,939,NA
163461,22458,062.40,2019,953,NA
163462,21990,058.92,2019,956,NA
163464,21965,061.95,2019,1035,NA
163465,20760,061.30,2019,1045,NA
163466,23842,061.69,2019,1045,NA
163467,22506,064.22,2019,1056,NA
163485,20060,061.99,2019,1125,NA
163494,22200,051.76,2019,1739,no wt
163495,23964,069.18,2019,1811,"Rainy day, trapping bag heavy bc wet"
163497,20495,061.57,2019,1109,
163498,23193,031.57,2019,11,
163516,23904,043.34,2019,1118,Axy 21 off
163521,23323,070.18,2019,17,
163551,19601,062.00,2019,1145,
163552,22490,044.92,2019,1104,
163553,23905,064.58,2019,1115,
163554,23938,063.71,2019,104,
163564,20417,062.97,2019,945,NA
163572,23842,060.92,2019,906,
163585,24144,070.44,2019,101,
163588,22101,063.16,2019,1354,NA
163593,23891,055.43,2019,841,NA
163621,23532,061.85,2019,1041,NA
163633,23201,062.46,2019,1146,Ethanol fecal ONLY
163643,24262,064.34,2019,1022,NA
163649,23903,062.98,2019,948,NA
163651,23909,060.91,2019,115,NA
163656,21022,062.01,2019,926,NA
163658,21023,061.70,2019,938,NA
163659,23054,061.74,2019,959,NA
163665,23842,047.68,2019,122,NA
163669,20033,060.54,2019,1512,NA
163672,19729,062.59,2019,1433,NA
163687,24275,062.28,2019,823,NA
163688,23369,049.99,2019,1045,AXY STILL ON; FUR REDUCTION: REL: 10:43
163689,22527,060.75,2019,1107,NA
163693,22039,048.05,2019,1242,NA
163695,22290,058.18,2019,13,lost pesola; no weight
163697,22200,057.60,2019,859,NA
163699,22089,053.38,2019,901,NA
163700,22598,050.28,2019,938,NA
163708,23466,069.24,2019,901,NA
163712,23294,068.47,2019,945,NA
163716,22008,051.10,2019,1004,NA
163727,20033,063.44,2019,1112,NA
163728,22506,063.59,2019,1115,NA
163729,22602,063.57,2019,113,NA
163734,22449,055.66,2019,1219,NA
163737,23931,062.07,2019,1337,NA
163743,20073,064.90,2019,755,NA
163752,22039,060.64,2019,1146,NA
163759,23326,070.06,2019,71,NA
163764,20686,069.51,2019,836,NA
163768,21964,065.31,2019,2028,NA
163769,20760,064.55,2019,2045,NA
163771,20417,059.00,2019,854,Etoh fecal
163773,22506,061.34,2019,926,NA
163774,20073,060.67,2019,1011,NA
163776,22591,062.21,2019,616,
163777,19601,065.32,2019,626,NA
163778,23193,060.59,2019,848,NA
163779,22982,064.92,2019,85,NA
163780,19611,064.36,2019,918,NA
163781,20060,064.18,2019,105,NA
163790,23869,069.81,2019,1115,Axy #09 on 11:15
163793,20225,061.36,2019,93,AXY CHANGED TO QQ REL: 9:29 OLD OFF: 9:17
163796,19926,061.63,2019,946,AXY STILL ON; REL: 9:45
163798,23919,069.25,2019,932,NA
163800,22209,061.21,2019,1013,NA
163801,22865,070.16,2019,945,NA
163804,20223,070.30,2019,958,NA
163805,23326,070.22,2019,1002,NA
163807,22497,052.96,2019,848,AXY SWITCH S34 8:46:40
163813,22200,048.62,2019,934,NA
163815,22598,060.12,2019,958,NA
163818,23852,052.70,2019,1018,NA
163833,23867,070.39,2019,1303,"Nipple tips black, hard ish"
163836,24290,058.25,2019,1051,NA
163843,21015,070.00,2019,1029,NA
163858,19601,048.35,2019,1119,NA
163860,23189,056.29,2019,1138,NA
163861,21279,058.69,2019,1204,NA
163862,19611,058.94,2019,1222,NA
163865,20495,057.69,2019,1245,NA
163867,23904,062.06,2019,1027,NA
163869,23909,062.84,2019,113,NA
163870,23903,062.91,2019,1146,NA
163873,23842,064.63,2019,1059,NA
163878,23849,064.13,2019,1059,NA
163879,23869,061.32,2019,111,NA
163884,21944,044.40,2019,1319,NA
163887,21465,070.48,2019,1101,NA
163889,23949,069.95,2019,1114,NA
163892,23787,070.46,2019,1132,NA
163896,22430,056.36,2019,1026,NA
163909,23915,062.60,2019,929,NA
163912,23856,062.04,2019,1008,NA
163913,23957,063.64,2019,1026,NA
163914,23931,060.83,2019,1117,NA
163922,22449,065.13,2019,956,NA
163927,21676,069.94,2019,1056,NA
163941,22891,063.25,2019,83,NA
163946,23466,064.60,2019,957,NA
163949,23896,069.14,2019,936,NA
163952,22640,064.09,2019,954,NA
163953,23294,064.62,2019,1032,NA
163955,24033,064.30,2019,1045,NA
163964,23939,069.67,2019,918,NA
163965,24053,070.41,2019,926,NA
163968,21513,069.69,2019,949,NA
163972,23326,069.98,2019,112,NA
163974,22891,070.47,2019,1138,NA
163977,23894,062.30,2019,809,NA
163992,20945,054.10,2019,1104,NA
163993,22458,065.98,2019,103,NA
163994,22101,068.25,2019,1402,NA
163996,22925,043.47,2019,9,NA
163999,23320,068.52,2019,111,NA
164001,23939,062.90,2019,1115,NA
164002,23842,067.80,2019,923,NA
164004,22506,070.20,2019,933,NA
164005,22039,067.95,2019,955,NA
164006,21964,070.12,2019,1003,NA
164007,21029,068.18,2019,1028,NA
164008,19729,070.08,2019,1101,NA
164016,22652,063.99,2019,113,NA
164020,20688,068.31,2019,113,NA
164026,20525,069.23,2019,907,NA
164027,23724,062.40,2019,917,NA
164028,22891,069.84,2019,924,NA
164029,23940,069.52,2019,1049,NA
164031,22704,051.06,2019,825,NA
164034,20945,065.48,2019,92,NA
164036,19875,068.61,2019,925,NA
164038,22373,069.55,2019,939,NA
164039,20342,064.17,2019,933,NA
164046,22652,069.87,2019,103,NA
164048,22591,070.25,2019,1005,NA
164049,19601,060.16,2019,1115,NA
164058,23059,065.92,2019,831,NA
164061,21246,067.66,2019,1006,Missing patch of fur on back
164063,23201,069.91,2019,949,NA
164064,23842,068.06,2019,956,NA
164065,21964,068.90,2019,102,NA
164066,23219,068.74,2019,1129,NA
164069,21965,069.54,2019,1148,NA
164071,20046,068.58,2019,1156,Ethanol sample
164082,21023,064.01,2019,923,NA
164083,22891,063.92,2019,934,NA
164086,21022,064.66,2019,121,NA
164088,20417,067.79,2019,935,NA
164089,22803,069.74,2019,953,NA
164090,22039,069.58,2019,1012,NA
164091,21965,069.97,2019,1033,NA
164098,23950,070.24,2019,1121,NA
164100,22290,068.66,2019,1214,NA
164102,23938,061.13,2019,1114,NA
164107,22759,068.16,2019,828,NA
164108,22891,069.00,2019,846,NA
164110,22358,068.35,2019,901,NA
164111,23724,065.16,2019,912,NA
164114,23896,069.61,2019,943,NA
164117,20843,070.43,2019,838,NA
164121,19729,068.46,2019,1106,NA
164136,19875,064.10,2019,1054,NA
164140,22535,068.12,2019,837,NA
164144,19983,058.22,2019,841,NA
164148,20525,060.27,2019,854,NA
164149,23378,050.50,2019,906,NA
164151,22778,055.22,2019,922,NA
164152,22296,053.02,2019,945,NA
164158,23867,067.96,2019,103,Gained weight
164168,21029,063.53,2019,1054,Etoh fecal
164171,23922,065.73,2019,1208,NA
164172,24311,069.31,2019,1347,NA
164208,20525,070.34,2019,913,NA
164209,21215,069.53,2019,946,NA
164215,22008,069.15,2019,1133,NA
164217,23920,070.09,2019,1137,NA
164218,20495,064.51,2019,101,NA
164228,23967,068.40,2019,1158,NA
164251,23894,062.03,2019,924,"Axy #20 Off 9:30
P2 at last trap, lost 20 grams"
164258,22008,064.11,2019,1152,NA
164259,22358,069.30,2019,1206,NA
164261,23896,064.48,2019,1256,NA
164264,22891,070.07,2019,1322,NA
164270,23724,068.93,2019,1351,NA
164272,23939,068.17,2019,1406,NA
164275,21022,069.89,2019,1413,NA
164298,23961,068.32,2019,101,Etoh fecal
164301,23950,070.11,2019,1032,NA
164302,20033,069.19,2019,1045,NA
164316,21029,068.15,2019,1247,Etoh fecal
164318,22602,069.20,2019,1302,NA
164340,23867,069.05,2019,1009,Axy off at 10:35
164367,23904,065.88,2019,938,NA
164368,23902,066.58,2019,959,"""SUX Off Grid 4"""
164370,20295,063.67,2019,706,NA
164373,23940,060.98,2019,721,NA
164376,23023,061.64,2019,807,NA
164378,22891,062.43,2019,827,NA
164385,20191,063.15,2019,82,NA
164402,23880,068.70,2019,10,NA
164424,22458,047.54,2019,1347,Late P2
164425,21944,065.66,2019,1402,NA
164431,19729,069.02,2019,1322,NA
164434,23201,070.32,2019,1124,Axy #14 on 11:18
164436,23939,068.11,2019,716,NA
164437,20525,068.43,2019,728,NA
164454,22477,065.87,2019,1357,Early P2
164457,20760,069.77,2019,1139,NA
164461,21922,068.99,2019,121,NA
164465,23201,069.76,2019,922,Etoh fecal
164470,22891,069.82,2019,703,NA
164472,24033,070.19,2019,847,NA
164477,23880,069.99,2019,928,NA
164482,22640,070.28,2019,1031,exact loc B.4 -0.2
164484,22101,070.31,2019,852,NA
164525,21393,025.85,2019,657,NA
164534,20191,065.67,2019,1004,NA
164566,20525,066.30,2019,724,NA
164570,20223,066.69,2019,744,NA
164571,23294,069.44,2019,754,NA
164573,21465,069.21,2019,115,NA
164579,22358,065.78,2019,1104,NA
164581,22891,066.71,2019,1104,NA
164594,23672,069.68,2019,18,"Large weight gain, stomach tense and bloated?"
164596,22778,066.95,2019,1554,NA
164613,20760,065.58,2019,1833,NA
164617,20525,066.21,2019,1525,NA
164628,21350,066.76,2019,1738,NA
164630,23880,063.43,2019,1829,NA
164640,20688,063.75,2019,701,NA
164641,20686,068.13,2019,704,NA
164642,23532,063.93,2019,72,NA
164644,21023,068.82,2019,734,NA
164647,22891,068.10,2019,82,NA
164656,22297,066.14,2019,1043,NA
164665,23902,065.65,2019,1007,NA
164666,23894,068.80,2019,1115,NA
164667,23903,070.40,2019,114,Axy #21 on at 11:41 
164677,21964,069.08,2019,858,NA
164680,20033,069.75,2019,1037,NA
164687,22458,068.39,2019,903,Late P3. Etoh fecal
164688,20046,068.91,2019,932,Etoh fecal
164690,22506,051.63,2019,1008,NA
164691,19729,065.63,2019,105,Urine collected 11:17
164692,23201,070.05,2019,124,NA
164711,22290,070.29,2019,1013,Etoh fecal
164718,22602,070.37,2019,13,Urine collected 12:58
164719,21029,065.95,2019,1345,Urine collected 13:45
164737,20525,055.53,2019,824,
164739,22358,059.86,2019,928,
164740,22891,053.41,2019,92,
164742,23326,058.74,2019,1025,
164743,23466,056.92,2019,1006,
164745,23896,055.47,2019,943,
164756,21022,067.48,2019,737,NA
164757,23466,067.60,2019,943,NA
164759,20857,066.84,2019,756,NA
164761,22008,067.20,2019,1024,NA
164762,23920,067.15,2019,101,NA
164766,23867,066.59,2019,1104,NA
164783,22640,068.27,2019,906,NA
164792,23938,066.04,2019,95,NA
164795,19601,066.35,2019,917,NA
164796,20342,065.50,2019,926,NA
164797,22591,069.22,2019,1038,NA
164802,23849,070.36,2019,1013,NA
164817,22640,066.48,2019,907,NA
164819,24033,065.79,2019,1044,NA
164822,22008,068.94,2019,1143,NA
164824,20495,068.57,2019,927,NA
164829,21944,066.50,2019,1032,Axy #15 off 10:31
164832,20760,069.06,2019,1259,NA
164834,20295,067.61,2019,93,NA
164835,23319,069.16,2019,1004,NA
164839,20686,066.34,2019,857,NA
164841,22297,066.85,2019,924,NA
164852,20046,067.62,2019,853,NA
164854,23842,068.84,2019,908,NA
164856,21964,068.26,2019,935,NA
164857,22039,068.85,2019,953,NA
164859,19729,069.50,2019,1146,NA
164860,22101,067.76,2019,835,Axy off 8:32
164861,23201,067.57,2019,112,Axy off 11:19; some sores on neck
164864,22803,065.94,2019,115,NA
164866,21465,065.74,2019,122,NA
164867,20688,058.42,2019,9,
164868,21023,057.15,2019,916,
164871,21350,052.63,2019,1051,
164872,21578,053.49,2019,1012,
164874,23724,051.38,2019,936,
164884,21387,067.92,2019,911,NA
164885,23466,068.30,2019,937,NA
164886,20525,069.49,2019,1118,NA
164893,22008,065.77,2019,1039,NA
164895,22891,065.76,2019,1152,NA
164896,23920,067.62,2019,1202,NA
