poop_id,lab,observer_id,date,dilution,volume_used,concentration,cv,plate_id,is_rerun,hormone,protocol_id
P0885,Dantzer,FVK,2015-11-17,100,10,18.418,13.938,11.17.15.P2,FALSE,Cortisol,CD10010
P0908,Dantzer,FVK,2015-11-22,100,10,6.713,11.651,11.22.15.P5,FALSE,Cortisol,CD10010
P0911,Dantzer,FVK,2015-11-17,100,10,59.921,23.126,11.17.15.P2,FALSE,Cortisol,CD10010
P0915,Dantzer,FVK,2015-11-22,100,10,6.617,6.509,11.22.15.P5,FALSE,Cortisol,CD10010
P0916,Dantzer,FVK,2015-11-22,100,10,13.345,15.762,11.22.15.P2,FALSE,Cortisol,CD10010
P0925,Dantzer,FVK,2015-11-17,100,10,40.376,12.415,11.17.15.P4,FALSE,Cortisol,CD10010
P0928,Dantzer,FVK,2015-11-22,100,10,104.708,9.659,11.22.15.P2,FALSE,Cortisol,CD10010
P0943,Dantzer,FVK,2015-11-17,100,10,47.773,0.523,11.17.15.P2,FALSE,Cortisol,CD10010
P0962,Dantzer,FVK,2015-11-17,100,10,49.044,3.154,11.17.15.P2,FALSE,Cortisol,CD10010
P0981,Dantzer,FVK,2015-11-17,100,10,60.154,6.372,11.17.15.P2,FALSE,Cortisol,CD10010
P0993,Dantzer,FVK,2015-11-22,100,10,31.15,26.768,11.22.15.P2,FALSE,Cortisol,CD10010
P1034,Dantzer,FVK,2015-11-17,100,10,35.858,18.815,11.17.15.P2,FALSE,Cortisol,CD10010
P1042,Dantzer,FVK,2015-11-17,100,10,43.425,1.203,11.17.15.P2,FALSE,Cortisol,CD10010
P1046,Dantzer,FVK,2015-11-03,100,10,18.647,4.849,11.3.15.P3,FALSE,Cortisol,CD10010
P1068,Dantzer,FVK,2015-11-03,100,10,36.968,1.988,11.3.15.P3,FALSE,Cortisol,CD10010
P1080,Dantzer,FVK,2015-11-19,100,10,23.028,5.989,11.19.15.P3,FALSE,Cortisol,CD10010
P1083,Dantzer,FVK,2015-11-22,100,10,37.637,5.529,11.22.15.P5,FALSE,Cortisol,CD10010
P1089,Dantzer,FVK,2015-11-17,100,10,6.947,6.136,11.17.15.P1,FALSE,Cortisol,CD10010
P1092,Dantzer,FVK,2015-11-03,100,10,51.9,30.256,11.4.15.P1,FALSE,Cortisol,CD10010
P1099,Dantzer,FVK,2015-11-10,100,10,22.973,13.282,11.10.15.P1,FALSE,Cortisol,CD10010
P1100,Dantzer,FVK,2015-11-20,100,10,30.63,8.394,11.20.15.P6,FALSE,Cortisol,CD10010
P1128,Dantzer,FVK,2015-11-17,100,10,7.879,3.022,11.17.15.P2,FALSE,Cortisol,CD10010
P1185,Dantzer,FVK,2015-11-17,100,10,12.092,2.515,11.17.15.P1,FALSE,Cortisol,CD10010
P1205,Dantzer,FVK,2015-11-19,100,10,8.898,3.124,11.19.15.P3,FALSE,Cortisol,CD10010
P1207,Dantzer,FVK,2015-11-20,100,10,9.065,9.205,11.20.15.P2,FALSE,Cortisol,CD10010
P1212,Dantzer,FVK,2015-11-17,100,10,19.257,2.894,11.17.15.P1,FALSE,Cortisol,CD10010
P1213,Dantzer,FVK,2015-11-17,100,10,7.054,11.821,11.17.15.P1,FALSE,Cortisol,CD10010
P1218,Dantzer,FVK,2015-11-10,100,10,31.064,7.288,11.10.15.P1,FALSE,Cortisol,CD10010
P1221,Dantzer,FVK,2015-11-19,100,10,17.904,13.451,11.19.15.P2,FALSE,Cortisol,CD10010
P1224,Dantzer,FVK,2015-11-19,100,10,14.238,24.703,11.19.15.P3,FALSE,Cortisol,CD10010
P1228,Dantzer,FVK,2015-11-20,100,10,9.051,11.648,11.20.15.P6,FALSE,Cortisol,CD10010
P1250,Dantzer,FVK,2015-11-19,100,10,21.577,11.251,11.19.15.P2,FALSE,Cortisol,CD10010
P1259,Dantzer,FVK,2015-11-10,100,10,13.091,11.781,11.10.15.P2,FALSE,Cortisol,CD10010
P1267,Dantzer,FVK,2015-11-10,100,10,13.311,7.591,11.10.15.P2,FALSE,Cortisol,CD10010
P1269,Dantzer,FVK,2015-11-10,100,10,9.933,23.342,11.10.15.P2,FALSE,Cortisol,CD10010
P1270,Dantzer,FVK,2015-11-22,100,10,36.125,13.864,11.22.15.P2,FALSE,Cortisol,CD10010
P1277,Dantzer,FVK,2015-11-22,100,10,18.04,27.074,11.22.15.P2,FALSE,Cortisol,CD10010
P1284,Dantzer,FVK,2015-11-19,100,10,16.342,17.117,11.19.15.P3,FALSE,Cortisol,CD10010
P1291,Dantzer,FVK,2015-11-10,100,10,18.413,10.91,11.10.15.P2,FALSE,Cortisol,CD10010
P1292,Dantzer,FVK,2015-11-17,100,10,27.326,0.814,11.17.15.P1,FALSE,Cortisol,CD10010
P1322,Dantzer,FVK,2015-11-17,100,10,20.349,5.609,11.17.15.P4,FALSE,Cortisol,CD10010
P1334,Dantzer,FVK,2015-11-19,100,10,24.418,8.962,11.19.15.P2,FALSE,Cortisol,CD10010
P1339,Dantzer,FVK,2015-11-19,100,10,5.05,29.474,11.19.15.P3,FALSE,Cortisol,CD10010
P1341,Dantzer,FVK,2015-11-19,100,10,15.227,7.365,11.19.15.P2,FALSE,Cortisol,CD10010
P1356,Dantzer,FVK,2015-11-03,100,10,53.871,70.737,11.3.15.P3,FALSE,Cortisol,CD10010
P1364,Dantzer,FVK,2015-11-19,100,10,28.204,15.649,11.19.15.P3,FALSE,Cortisol,CD10010
P1390,Dantzer,FVK,2015-11-04,100,10,83.274,15.263,11.4.15.P1,FALSE,Cortisol,CD10010
P1406,Dantzer,FVK,2015-11-10,100,10,15.999,3.222,11.10.15.P1,FALSE,Cortisol,CD10010
P1418,Dantzer,FVK,2015-11-19,100,10,41.913,10.014,11.19.15.P2,FALSE,Cortisol,CD10010
P1424,Dantzer,FVK,2015-11-20,100,10,17.826,6.699,11.20.15.P6,FALSE,Cortisol,CD10010
P1427,Dantzer,FVK,2015-11-19,100,10,18.68,25.538,11.19.15.P3,FALSE,Cortisol,CD10010
P1434,Dantzer,FVK,2015-11-22,100,10,27.458,15.384,11.22.15.P2,FALSE,Cortisol,CD10010
P1441,Dantzer,FVK,2015-11-19,100,10,25.021,15.169,11.19.15.P3,FALSE,Cortisol,CD10010
P1461,Dantzer,FVK,2015-11-17,100,10,27.403,4.398,11.17.15.P1,FALSE,Cortisol,CD10010
P1479,Dantzer,FVK,2015-11-04,100,10,33.378,15.509,11.3.15.P3,FALSE,Cortisol,CD10010
P1481,Dantzer,FVK,2015-11-10,100,10,11.348,6.487,11.10.15.P1,FALSE,Cortisol,CD10010
P1482,Dantzer,FVK,2015-11-22,100,10,26.813,25.312,11.22.15.P2,FALSE,Cortisol,CD10010
P1499,Dantzer,FVK,2015-11-17,100,10,22.494,3.249,11.17.15.P2,FALSE,Cortisol,CD10010
P1501,Dantzer,FVK,2015-11-10,100,10,27.246,14.574,11.10.15.P1,FALSE,Cortisol,CD10010
P1507,Dantzer,FVK,2015-11-22,100,10,10.051,NA,11.22.15.P2,FALSE,Cortisol,CD10010
P1510,Dantzer,FVK,2015-11-03,100,10,23.285,44.191,11.3.15.P3,FALSE,Cortisol,CD10010
P1513,Dantzer,FVK,2015-11-19,100,10,14.754,18.09,11.19.15.P3,FALSE,Cortisol,CD10010
P1520,Dantzer,FVK,2015-11-20,100,10,6.338,17.774,11.20.15.P6,FALSE,Cortisol,CD10010
P1524,Dantzer,FVK,2015-11-10,100,10,5.907,77.168,11.10.15.P1,FALSE,Cortisol,CD10010
P1531,Dantzer,FVK,2015-11-17,100,10,23.536,5.366,11.17.15.P2,FALSE,Cortisol,CD10010
P1547,Dantzer,FVK,2015-11-19,100,10,14.775,13.098,11.19.15.P3,FALSE,Cortisol,CD10010
P1550,Dantzer,FVK,2015-11-22,100,10,16.512,138.363,11.22.15.P2,FALSE,Cortisol,CD10010
P1553,Dantzer,FVK,2015-11-22,100,10,21.987,14.843,11.22.15.P2,FALSE,Cortisol,CD10010
P1556,Dantzer,FVK,2015-11-22,100,10,13.745,4.068,11.22.15.P2,FALSE,Cortisol,CD10010
P1562,Dantzer,FVK,2015-11-22,100,10,40.351,6.024,11.22.15.P2,FALSE,Cortisol,CD10010
P1563,Dantzer,FVK,2015-11-22,100,10,9.446,3.172,11.22.15.P5,FALSE,Cortisol,CD10010
P1582,Dantzer,FVK,2015-11-17,100,10,25.334,1.781,11.17.15.P1,FALSE,Cortisol,CD10010
P1587,Dantzer,FVK,2015-11-10,100,10,14.921,32.104,11.10.15.P2,FALSE,Cortisol,CD10010
P1606,Dantzer,FVK,2015-11-20,100,10,17.933,21.381,11.20.15.P6,FALSE,Cortisol,CD10010
P1608,Dantzer,FVK,2015-11-17,100,10,21.069,16.808,11.17.15.P2,FALSE,Cortisol,CD10010
P1611,Dantzer,FVK,2015-11-22,100,10,17.431,6.206,11.22.15.P2,FALSE,Cortisol,CD10010
P1618,Dantzer,FVK,2015-11-19,100,10,21.611,2.331,11.19.15.P2,FALSE,Cortisol,CD10010
P1631,Dantzer,FVK,2015-11-19,100,10,28.715,9.561,11.19.15.P3,FALSE,Cortisol,CD10010
P1642,Dantzer,FVK,2015-11-19,100,10,32.261,5.581,11.19.15.P3,FALSE,Cortisol,CD10010
P1661,Dantzer,FVK,2015-11-17,100,10,28.831,16.517,11.17.15.P2,FALSE,Cortisol,CD10010
P1664,Dantzer,FVK,2015-11-17,100,10,33.445,4.34,11.17.15.P1,FALSE,Cortisol,CD10010
P1673,Dantzer,FVK,2015-11-19,100,10,17.528,45.866,11.19.15.P3,FALSE,Cortisol,CD10010
P1691,Dantzer,FVK,2015-11-22,100,10,15.713,5.686,11.22.15.P5,FALSE,Cortisol,CD10010
P1693,Dantzer,FVK,2015-11-19,100,10,19.518,1.076,11.19.15.P3,FALSE,Cortisol,CD10010
P1694,Dantzer,FVK,2015-11-04,100,10,53.031,11.89,11.4.15.P1,FALSE,Cortisol,CD10010
P1703,Dantzer,FVK,2015-11-17,100,10,28.505,4.759,11.17.15.P2,FALSE,Cortisol,CD10010
P1705,Dantzer,FVK,2015-11-17,100,10,23.48,4.834,11.17.15.P1,FALSE,Cortisol,CD10010
P1706,Dantzer,FVK,2015-11-17,100,10,26.343,10.276,11.17.15.P2,FALSE,Cortisol,CD10010
P1707,Dantzer,FVK,2015-11-17,100,10,19.975,11.343,11.17.15.P2,FALSE,Cortisol,CD10010
P1716,Dantzer,FVK,2015-11-19,100,10,10.683,14.962,11.19.15.P3,FALSE,Cortisol,CD10010
P1717,Dantzer,FVK,2015-11-20,100,10,6.319,7.899,11.20.15.P6,FALSE,Cortisol,CD10010
P1809,Dantzer,FVK,2015-11-19,100,10,16.13,20.353,11.19.15.P2,FALSE,Cortisol,CD10010
P1812,Dantzer,FVK,2015-11-19,100,10,21.396,25.828,11.19.15.P2,FALSE,Cortisol,CD10010
P1823,Dantzer,FVK,2015-11-10,100,10,24.299,32.955,11.10.15.P2,FALSE,Cortisol,CD10010
P1831,Dantzer,FVK,2015-11-19,100,10,22.525,5.071,11.19.15.P3,FALSE,Cortisol,CD10010
P1848,Dantzer,FVK,2015-11-22,100,10,10.673,8.569,11.22.15.P2,FALSE,Cortisol,CD10010
P1867,Dantzer,FVK,2015-11-19,100,10,14.943,1.617,11.19.15.P3,FALSE,Cortisol,CD10010
P1874,Dantzer,FVK,2015-11-17,100,10,73.828,15.198,11.17.15.P2,FALSE,Cortisol,CD10010
P1875,Dantzer,FVK,2015-11-17,100,10,13.192,0.828,11.17.15.P1,FALSE,Cortisol,CD10010
P1878,Dantzer,FVK,2015-11-19,100,10,36.337,14.433,11.19.15.P3,FALSE,Cortisol,CD10010
P1879,Dantzer,FVK,2015-11-17,100,10,14.839,23.128,11.17.15.P2,FALSE,Cortisol,CD10010
P1903,Dantzer,FVK,2015-11-22,100,10,18.167,0.763,11.22.15.P5,FALSE,Cortisol,CD10010
P1919,Dantzer,FVK,2015-11-22,100,10,22.589,4.402,11.22.15.P5,FALSE,Cortisol,CD10010
P1949,Dantzer,FVK,2015-11-10,100,10,18.012,1.473,11.10.15.P2,FALSE,Cortisol,CD10010
P1953,Dantzer,FVK,2015-11-22,100,10,22.079,10.479,11.22.15.P2,FALSE,Cortisol,CD10010
P1989,Dantzer,FVK,2015-11-19,100,10,9.249,9.854,11.19.15.P3,FALSE,Cortisol,CD10010
P2008,Dantzer,FVK,2015-11-19,100,10,9.474,31.277,11.19.15.P2,FALSE,Cortisol,CD10010
P2011,Dantzer,FVK,2015-11-17,100,10,15.476,12.41,11.17.15.P2,FALSE,Cortisol,CD10010
P2042,Dantzer,FVK,2015-11-22,100,10,6.231,8.11,11.22.15.P5,FALSE,Cortisol,CD10010
P2044,Dantzer,FVK,2015-11-22,100,10,7.739,3.343,11.22.15.P5,FALSE,Cortisol,CD10010
P2051,Dantzer,FVK,2015-11-17,100,10,4.861,0.218,11.17.15.P1,FALSE,Cortisol,CD10010
P2063,Dantzer,FVK,2015-11-22,100,10,10.376,46.392,11.22.15.P5,FALSE,Cortisol,CD10010
P2072,Dantzer,FVK,2015-11-17,100,10,13.012,7.784,11.17.15.P2,FALSE,Cortisol,CD10010
P2088,Dantzer,FVK,2015-11-17,100,10,31.207,11.872,11.17.15.P2,FALSE,Cortisol,CD10010
P2089,Dantzer,FVK,2015-11-20,100,10,22.596,3.066,11.20.15.P6,FALSE,Cortisol,CD10010
P2146,Dantzer,FVK,2015-11-10,100,10,19.18,7.176,11.10.15.P1,FALSE,Cortisol,CD10010
P2170,Dantzer,FVK,2015-11-10,100,10,15.672,3.818,11.10.15.P1,FALSE,Cortisol,CD10010
P2192,Dantzer,FVK,2015-11-10,100,10,38.77,9.838,11.10.15.P1,FALSE,Cortisol,CD10010
P2193,Dantzer,FVK,2015-11-22,100,10,16.936,20.197,11.22.15.P2,FALSE,Cortisol,CD10010
P2206,Dantzer,FVK,2015-11-17,100,10,9.702,1.925,11.17.15.P1,FALSE,Cortisol,CD10010
P2223,Dantzer,FVK,2015-11-19,100,10,12.958,16.107,11.19.15.P2,FALSE,Cortisol,CD10010
P2345,Dantzer,FVK,2015-11-17,100,10,17.228,1.954,11.17.15.P2,FALSE,Cortisol,CD10010
P2350,Dantzer,FVK,2015-11-17,100,10,11.314,14.094,11.17.15.P2,FALSE,Cortisol,CD10010
P2384,Dantzer,FVK,2015-11-17,100,10,14.582,31.913,11.17.15.P2,FALSE,Cortisol,CD10010
P2398,Dantzer,FVK,2015-11-10,100,10,6.097,7.535,11.10.15.P2,FALSE,Cortisol,CD10010
P2416,Dantzer,FVK,2015-11-10,100,10,1.75,5.618,11.10.15.P1,FALSE,Cortisol,CD10010
P2504,Dantzer,FVK,2015-11-19,100,10,6.599,50.823,11.19.15.P3,FALSE,Cortisol,CD10010
P2892,Dantzer,FVK,2015-11-10,100,10,25.404,8.305,11.10.15.P2,FALSE,Cortisol,CD10010
P2908,Dantzer,FVK,2015-11-17,100,10,10.908,26.626,11.17.15.P2,FALSE,Cortisol,CD10010
P2912,Dantzer,FVK,2015-11-22,100,10,26.017,12.2,11.22.15.P2,FALSE,Cortisol,CD10010
P2916,Dantzer,FVK,2015-11-10,100,10,7.637,30.658,11.10.15.P2,FALSE,Cortisol,CD10010
P2954,Dantzer,FVK,2015-11-10,100,10,13.527,18.42,11.10.15.P2,FALSE,Cortisol,CD10010
P2963,Dantzer,FVK,2015-11-17,100,10,12.679,3.495,11.17.15.P1,FALSE,Cortisol,CD10010
P3120,Dantzer,FVK,2015-11-17,100,10,12.679,3.495,11.17.15.P1,FALSE,Cortisol,CD10010
P2984,Dantzer,FVK,2015-11-22,100,10,21.692,12.818,11.22.15.P2,FALSE,Cortisol,CD10010
P3007,Dantzer,FVK,2015-11-17,100,10,18.109,2.899,11.17.15.P1,FALSE,Cortisol,CD10010
P3017,Dantzer,FVK,2015-11-17,100,10,8.697,16.14,11.17.15.P2,FALSE,Cortisol,CD10010
P3024,Dantzer,FVK,2015-11-20,100,10,19.94,12.594,11.20.15.P6,FALSE,Cortisol,CD10010
P3031,Dantzer,FVK,2015-11-10,100,10,7.74,22.381,11.10.15.P1,FALSE,Cortisol,CD10010
P3032,Dantzer,FVK,2015-11-22,100,10,29.155,9.623,11.22.15.P2,FALSE,Cortisol,CD10010
P3037,Dantzer,FVK,2015-11-19,100,10,20.135,13.075,11.19.15.P3,FALSE,Cortisol,CD10010
P3042,Dantzer,FVK,2015-11-22,100,10,11.453,5.71,11.22.15.P2,FALSE,Cortisol,CD10010
P3056,Dantzer,FVK,2015-11-24,100,10,21.898,2.399,11.24.15.P3,FALSE,Cortisol,CD10010
P3064,Dantzer,FVK,2015-11-17,100,10,17.749,8.534,11.17.15.P1,FALSE,Cortisol,CD10010
P3066,Dantzer,FVK,2015-11-20,100,10,7.054,49.457,11.20.15.P6,FALSE,Cortisol,CD10010
P3068,Dantzer,FVK,2015-11-22,100,10,25.645,8.415,11.22.15.P2,FALSE,Cortisol,CD10010
P3075,Dantzer,FVK,2015-11-19,100,10,12.849,13.089,11.19.15.P3,FALSE,Cortisol,CD10010
P3095,Dantzer,FVK,2015-11-17,100,10,15.34,36.33,11.17.15.P2,FALSE,Cortisol,CD10010
P3107,Dantzer,FVK,2015-11-19,100,10,14.364,0.721,11.19.15.P3,FALSE,Cortisol,CD10010
P3108,Dantzer,FVK,2015-11-17,100,10,43.668,6.325,11.17.15.P1,FALSE,Cortisol,CD10010
P3112,Dantzer,FVK,2015-11-17,100,10,19.498,6.005,11.17.15.P2,FALSE,Cortisol,CD10010
P3128,Dantzer,FVK,2015-11-20,100,10,44.517,10.236,11.20.15.P6,FALSE,Cortisol,CD10010
P3143,Dantzer,FVK,2015-11-17,100,10,5.769,26.453,11.17.15.P2,FALSE,Cortisol,CD10010
P3150,Dantzer,FVK,2015-11-17,100,10,43.746,27.029,11.17.15.P2,FALSE,Cortisol,CD10010
P3152,Dantzer,FVK,2015-11-03,100,10,43.083,12.277,11.4.15.P1,FALSE,Cortisol,CD10010
P3169,Dantzer,FVK,2015-11-19,100,10,6.252,42.608,11.19.15.P3,FALSE,Cortisol,CD10010
P3180,Dantzer,FVK,2015-11-17,100,10,11.806,8.448,11.17.15.P4,FALSE,Cortisol,CD10010
P3181,Dantzer,FVK,2015-11-19,100,10,29.666,0.665,11.19.15.P2,FALSE,Cortisol,CD10010
P3187,Dantzer,FVK,2015-11-22,100,10,61.883,15.131,11.22.15.P2,FALSE,Cortisol,CD10010
P3194,Dantzer,FVK,2015-11-22,100,10,30.225,2.822,11.22.15.P2,FALSE,Cortisol,CD10010
P3204,Dantzer,FVK,2015-11-10,100,10,61.123,59.6,11.10.15.P1,FALSE,Cortisol,CD10010
P3260,Dantzer,FVK,2015-11-17,100,10,8.867,2.438,11.17.15.P2,FALSE,Cortisol,CD10010
P3262,Dantzer,FVK,2015-11-17,100,10,6.653,17.661,11.17.15.P2,FALSE,Cortisol,CD10010
P3315,Dantzer,FVK,2015-11-10,100,10,7.079,29.623,11.10.15.P1,FALSE,Cortisol,CD10010
P3319,Dantzer,FVK,2015-11-17,100,10,7.747,18.835,11.17.15.P2,FALSE,Cortisol,CD10010
P3333,Dantzer,FVK,2015-11-03,100,10,42.39,17.355,11.4.15.P1,FALSE,Cortisol,CD10010
P3347,Dantzer,FVK,2015-11-17,100,10,12.53,1.331,11.17.15.P2,FALSE,Cortisol,CD10010
P3353,Dantzer,FVK,2015-11-10,100,10,14.378,8.959,11.10.15.P2,FALSE,Cortisol,CD10010
P3372,Dantzer,FVK,2015-11-19,100,10,14.552,22.365,11.19.15.P3,FALSE,Cortisol,CD10010
P3390,Dantzer,FVK,2015-11-10,100,10,13.999,17.837,11.10.15.P1,FALSE,Cortisol,CD10010
P3415,Dantzer,FVK,2015-11-10,100,10,11.515,18.318,11.10.15.P2,FALSE,Cortisol,CD10010
P3457,Dantzer,FVK,2015-11-17,100,10,17.913,36.525,11.17.15.P2,FALSE,Cortisol,CD10010
P3458,Dantzer,FVK,2015-11-03,100,10,19.88,1.991,11.4.15.P1,FALSE,Cortisol,CD10010
P3463,Dantzer,FVK,2015-11-19,100,10,16.366,12.147,11.19.15.P3,FALSE,Cortisol,CD10010
P3474,Dantzer,FVK,2015-11-10,100,10,12.419,17.8,11.10.15.P2,FALSE,Cortisol,CD10010
I2052,Dantzer,ZA,2017-03-22,100,10,9.716,5.086,3.22.17.P1,FALSE,Cortisol,CD10010
I3291,Dantzer,ZA,2017-02-22,100,10,7.128,2.961,2.22.17.P2,FALSE,Cortisol,CD10010
I3360,Dantzer,ZA,2017-03-08,100,10,8.311,6.963,3.8.17.P1,FALSE,Cortisol,CD10010
I3502,Dantzer,ZA,2017-03-08,100,10,10.728,0.614,3.8.17.P1,FALSE,Cortisol,CD10010
I3508,Dantzer,ZA,2017-03-15,100,10,22.431,13.499,3.15.17,FALSE,Cortisol,CD10010
I3545,Dantzer,ZA,2017-03-22,100,10,5.276,9.533,3.22.17.P2,FALSE,Cortisol,CD10010
I3710,Dantzer,ZA,2017-03-29,100,10,6.601,63.223,3.29.17.P1,FALSE,Cortisol,CD10010
I4048,Dantzer,ZA,2017-03-29,100,10,3.087,13.007,3.29.17.P1,FALSE,Cortisol,CD10010
I4080,Dantzer,ZA,2017-03-22,100,10,22.301,2.197,3.22.17.P1,FALSE,Cortisol,CD10010
I4088,Dantzer,ZA,2017-02-22,100,10,16.568,12.703,2.22.17.P2,FALSE,Cortisol,CD10010
I5239,Dantzer,ZA,2017-03-15,100,10,10.47,2.385,3.15.17,FALSE,Cortisol,CD10010
K0098,Dantzer,ZA,2017-02-22,100,10,13.228,21.572,2.22.17.P1,FALSE,Cortisol,CD10010
K0260,Dantzer,ZA,2017-03-08,100,10,8.358,8.128,3.8.17.P1,FALSE,Cortisol,CD10010
K0266,Dantzer,ZA,2017-02-22,100,10,17.16,0.194,2.22.17.P1,FALSE,Cortisol,CD10010
K0316,Dantzer,ZA,2017-02-22,100,10,16.294,3.373,2.22.17.P2,FALSE,Cortisol,CD10010
K0354,Dantzer,ZA,2017-03-22,100,10,81.854,4.67,3.22.17.P1,FALSE,Cortisol,CD10010
K0357,Dantzer,ZA,2017-03-22,100,10,16.975,13.074,3.22.17.P2,FALSE,Cortisol,CD10010
K0419,Dantzer,ZA,2017-03-29,100,10,6.737,11.5,3.29.17.P1,FALSE,Cortisol,CD10010
K0434,Dantzer,ZA,2017-03-22,100,10,20.206,2.223,3.22.17.P2,FALSE,Cortisol,CD10010
K0454,Dantzer,ZA,2017-03-22,100,10,42.731,2.563,3.22.17.P1,FALSE,Cortisol,CD10010
K0460,Dantzer,ZA,2017-03-29,100,10,22.022,0.579,3.29.17.P2,FALSE,Cortisol,CD10010
K0520,Dantzer,ZA,2017-03-22,100,10,20.557,1.108,3.22.17.P2,FALSE,Cortisol,CD10010
K0548,Dantzer,ZA,2017-03-29,100,10,7.453,25.73,3.29.17.P1,FALSE,Cortisol,CD10010
K0554,Dantzer,ZA,2017-03-22,100,10,7.018,24.549,3.22.17.P2,FALSE,Cortisol,CD10010
K0561,Dantzer,ZA,2017-02-22,100,10,16.137,13.765,2.22.17.P1,FALSE,Cortisol,CD10010
K0611,Dantzer,ZA,2017-03-08,100,10,23.119,1.137,3.8.17.P1,FALSE,Cortisol,CD10010
K0666,Dantzer,ZA,2017-02-08,100,10,2.252,NA,2.8.17.P2,FALSE,Cortisol,CD10010
K0698,Dantzer,ZA,2017-03-08,100,10,15.792,6.287,3.8.17.P1,FALSE,Cortisol,CD10010
K0759,Dantzer,ZA,2017-03-29,100,10,1.822,39.098,3.29.17.P1,FALSE,Cortisol,CD10010
K0761,Dantzer,ZA,2017-03-29,100,10,12.041,26.489,3.29.17.P1,FALSE,Cortisol,CD10010
K0782,Dantzer,ZA,2017-02-22,100,10,33.297,8.82,2.22.17.P1,FALSE,Cortisol,CD10010
K0812,Dantzer,ZA,2017-03-29,100,10,13.678,18.518,3.29.17.P1,FALSE,Cortisol,CD10010
K0844,Dantzer,ZA,2017-03-15,100,10,42.492,69.193,3.15.17,FALSE,Cortisol,CD10010
K0868,Dantzer,ZA,2017-02-22,100,10,13.786,NA,2.22.17.P1,FALSE,Cortisol,CD10010
K0878,Dantzer,ZA,2017-02-22,100,10,85.173,9.979,2.22.17.P1,FALSE,Cortisol,CD10010
K0890,Dantzer,ZA,2017-03-29,100,10,3.115,17.549,3.29.17.P1,FALSE,Cortisol,CD10010
K0896,Dantzer,ZA,2017-02-22,100,10,17.04,10.812,2.22.17.P2,FALSE,Cortisol,CD10010
K0908,Dantzer,ZA,2017-03-29,100,10,6.811,3.464,3.29.17.P1,FALSE,Cortisol,CD10010
K0964,Dantzer,ZA,2017-03-29,100,10,44.667,24.658,3.29.17.P1,FALSE,Cortisol,CD10010
K1007,Dantzer,ZA,2017-03-08,100,10,3.647,12.26,3.8.17.P1,FALSE,Cortisol,CD10010
K1045,Dantzer,ZA,2017-02-15,100,10,48.209,1.244,2.15.17.P2,FALSE,Cortisol,CD10010
K1050,Dantzer,ZA,2017-03-22,100,10,121.912,6.925,3.22.17.P2,FALSE,Cortisol,CD10010
K1127,Dantzer,ZA,2017-02-08,100,10,4.325,18.806,2.8.17.P2,FALSE,Cortisol,CD10010
K1190,Dantzer,ZA,2017-03-22,100,10,22.848,6.791,3.22.17.P1,FALSE,Cortisol,CD10010
K1202,Dantzer,ZA,2017-02-22,100,10,25.956,7.01,2.22.17.P1,FALSE,Cortisol,CD10010
K1210,Dantzer,ZA,2017-03-29,100,10,3.716,6.035,3.29.17.P2,FALSE,Cortisol,CD10010
K1235,Dantzer,ZA,2017-02-15,100,10,37.378,9.455,2.15.17.P2,FALSE,Cortisol,CD10010
K1254,Dantzer,ZA,2017-03-29,100,10,30.243,12.299,3.29.17.P1,FALSE,Cortisol,CD10010
K1318,Dantzer,ZA,2017-03-29,100,10,24.292,5.743,3.29.17.P2,FALSE,Cortisol,CD10010
K1358,Dantzer,ZA,2017-02-22,100,10,34.015,8.848,2.22.17.P1,FALSE,Cortisol,CD10010
K1390,Dantzer,ZA,2017-03-08,100,10,17.261,8.052,3.8.17.P1,FALSE,Cortisol,CD10010
K1399,Dantzer,ZA,2017-03-29,100,10,7.6,8.751,3.29.17.P1,FALSE,Cortisol,CD10010
K1407,Dantzer,ZA,2017-03-29,100,10,3.432,8.835,3.29.17.P1,FALSE,Cortisol,CD10010
K1412,Dantzer,ZA,2017-03-29,100,10,8.294,33.831,3.29.17.P1,FALSE,Cortisol,CD10010
K1502,Dantzer,ZA,2017-03-29,100,10,38.295,0.392,3.29.17.P2,FALSE,Cortisol,CD10010
K1533,Dantzer,ZA,2017-03-22,100,10,16.912,12.163,3.22.17.P2,FALSE,Cortisol,CD10010
K1547,Dantzer,ZA,2017-03-22,100,10,4.933,NA,3.22.17.P2,FALSE,Cortisol,CD10010
K1585,Dantzer,ZA,2017-03-15,100,10,27.302,0.887,3.15.17,FALSE,Cortisol,CD10010
K1586,Dantzer,ZA,2017-02-22,100,10,17.381,7.822,2.22.17.P2,FALSE,Cortisol,CD10010
K1602,Dantzer,ZA,2017-03-29,100,10,11.731,5.884,3.29.17.P2,FALSE,Cortisol,CD10010
K1782,Dantzer,ZA,2017-03-08,100,10,4.181,4.517,3.8.17.P1,FALSE,Cortisol,CD10010
K1790,Dantzer,ZA,2017-02-15,100,10,67.455,4.768,2.15.17.P2,FALSE,Cortisol,CD10010
K1832,Dantzer,ZA,2017-03-22,100,10,74.242,10.377,3.22.17.P2,FALSE,Cortisol,CD10010
K1834,Dantzer,ZA,2017-02-22,100,10,13.462,2.319,2.22.17.P2,FALSE,Cortisol,CD10010
K1838,Dantzer,ZA,2017-02-22,100,10,28.121,0.386,2.22.17.P2,FALSE,Cortisol,CD10010
